Station,Latitude,Longitude,Cluster,CurrentInventory,OptimalInventory,InventoryDiff,BCRF
242,40.8617,-73.8911,3,24,4,20,0.00102858
246,40.8363,-73.8843,3,8,4,4,0.000645417
248,40.8198,-73.9124,3,10,9,1,6.66667e-06
249,40.7975,-73.9312,3,13,17,-4,0.0009515
252,40.8484,-73.9184,3,3,20,-17,0.000674225
253,40.8109,-73.9273,3,10,8,2,0.000529833
254,40.8207,-73.9451,3,8,12,-4,0.000210417
257,40.8211,-73.936,3,6,5,1,0.000232333
259,40.8326,-73.8853,3,6,15,-9,0.000882148
262,40.7724,-73.99,3,19,30,-11,0.000874697
263,40.7607,-73.911,3,8,19,-11,0.00103786
265,40.7647,-73.924,3,0,14,-14,0.00178655
270,40.7648,-73.9704,3,0,18,-18,0.00190648
271,40.7806,-73.9522,3,14,32,-18,0.000528704
272,40.8547,-73.9015,3,2,19,-17,0.000843137
275,40.8345,-73.9284,3,8,7,1,7.66667e-05
278,40.8549,-73.9167,3,2,12,-10,0.000355283
281,40.846,-73.8843,3,6,17,-11,0.000870545
284,40.8358,-73.9434,3,1,18,-17,0.001056
286,40.8477,-73.9221,3,1,16,-15,0.00128
291,40.7659,-73.9308,3,11,16,-5,0.000453667
293,40.8197,-73.9518,3,5,17,-12,0.000906389
295,40.8433,-73.9049,3,4,11,-7,0.000751952
297,40.8075,-73.9271,3,7,10,-3,0.000295833
298,40.7589,-73.9623,3,8,12,-4,0.000307917
303,40.8163,-73.8964,3,18,9,9,0.000688704
304,40.8056,-73.9147,3,11,21,-10,0.0009862
306,40.8127,-73.9237,3,11,14,-3,0.000302722
312,40.8052,-73.9547,3,31,33,-2,0.000401667
313,40.7728,-73.9274,3,4,19,-15,0.000705444
314,40.8492,-73.9302,3,5,10,-5,0.000578233
316,40.8307,-73.9413,3,0,19,-19,0.00163376
318,40.8089,-73.9108,3,2,4,-2,0.00134158
319,40.7829,-73.9308,3,2,7,-5,0.000411
321,40.8474,-73.9312,3,8,11,-3,0.000185278
333,40.8483,-73.9097,3,13,20,-7,0.00114188
334,40.8224,-73.9269,3,12,2,10,0.00101067
339,40.7699,-73.9606,3,2,31,-29,0.000957989
346,40.8463,-73.9093,3,3,18,-15,0.000978989
347,40.8745,-73.9047,3,18,19,-1,6.38333e-05
350,40.8313,-73.9174,3,8,16,-8,0.00136987
353,40.8034,-73.9198,3,12,10,2,0.000309417
356,40.7775,-73.9889,3,43,73,-30,0.000227167
364,40.8272,-73.9177,3,12,15,-3,0.000304444
365,40.8455,-73.9143,3,15,4,11,0.000728
368,40.7743,-73.9083,3,10,23,-13,0.000860846
369,40.8302,-73.9287,3,12,16,-4,0.000680292
371,40.8567,-73.9027,3,7,10,-3,0.000232333
373,40.8267,-73.8887,3,8,5,3,0.000194
374,40.7611,-73.9306,3,8,22,-14,0.00119607
375,40.769,-73.9548,3,21,56,-35,0.000517619
378,40.7848,-73.9699,3,21,29,-8,0.000556667
380,40.7731,-73.9586,3,0,5,-5,0.00275633
382,40.7656,-73.9137,3,5,18,-13,0.000990769
385,40.8015,-73.9443,3,15,24,-9,0.00110074
386,40.7814,-73.956,3,26,35,-9,0.00102519
390,40.8553,-73.9379,3,3,18,-15,0.000608667
402,40.7371,-73.9008,3,19,18,1,-0.145659
404,40.8629,-73.9032,3,0,15,-15,0.000853489
405,40.8621,-73.9297,3,4,15,-11,0.000560303
408,40.8025,-73.9532,3,19,8,11,0.00111742
409,40.8322,-73.8897,3,5,18,-13,0.00094991
420,40.8592,-73.9339,3,4,23,-19,0.000698816
423,40.8113,-73.9077,3,7,7,0,0
425,40.8341,-73.8895,3,1,16,-15,0.00112741
431,40.7714,-73.9246,3,20,23,-3,0.000383889
435,40.8547,-73.8902,3,12,10,2,0.0001825
437,40.7758,-73.9762,3,4,43,-39,0.000823291
438,40.8738,-73.8866,3,9,4,5,0.000432033
442,40.792,-73.9681,3,18,24,-6,0.000431667
447,40.8604,-73.9093,3,1,16,-15,0.000997856
449,40.82,-73.8973,3,13,16,-3,0.000170833
455,40.8427,-73.9085,3,13,5,8,0.000486021
460,40.8126,-73.9492,3,20,10,10,0.0003654
463,40.8626,-73.9227,3,13,14,-1,8.25e-05
468,40.8661,-73.9226,3,13,16,-3,0.000308056
475,40.8343,-73.9176,3,3,14,-11,0.000471818
480,40.7998,-73.9621,3,2,9,-7,0.000856667
482,40.7781,-73.9607,3,9,31,-22,0.00075197
483,40.8781,-73.908,3,18,18,0,0
486,40.8341,-73.9224,3,13,15,-2,0.00021675
489,40.8166,-73.8882,3,1,11,-10,0.0007474
491,40.832,-73.9196,3,1,15,-14,0.000916857
493,40.829,-73.9113,3,16,17,-1,1.1e-05
495,40.8008,-73.9664,3,16,29,-13,0.000919744
496,40.8741,-73.8834,3,14,15,-1,4.15e-05
499,40.7701,-73.9121,3,10,12,-2,0.0004125
512,40.763,-73.9721,3,0,3,-3,0.000908889
515,40.8384,-73.9058,3,15,18,-3,0.000936944
524,40.8523,-73.9379,3,2,24,-22,0.000871288
534,40.8423,-73.8941,3,2,16,-14,0.000655024
538,40.8731,-73.9184,3,15,19,-4,0.000601583
543,40.8161,-73.9081,3,8,14,-6,0.000737417
544,40.7725,-73.9468,3,19,29,-10,0.000789667
545,40.8086,-73.9161,3,8,17,-9,0.000662815
548,40.8272,-73.8937,3,8,4,4,0.000423708
551,40.8536,-73.9087,3,23,7,16,0.000858531
560,40.795,-73.9645,3,22,30,-8,0.000746042
562,40.8431,-73.8899,3,1,12,-11,0.00134377
568,40.8084,-73.9452,3,23,8,15,0.000817111
569,40.8482,-73.9161,3,5,15,-10,0.000711183
571,40.8396,-73.9003,3,8,2,6,0.00115722
576,40.87,-73.8856,3,17,15,2,0.000383417
580,40.8383,-73.9126,3,2,21,-19,0.000707307
585,40.8082,-73.9641,3,8,26,-18,0.000630278
586,40.8538,-73.9208,3,10,14,-4,0.000478167
587,40.8076,-73.9392,3,7,7,0,0
588,40.8541,-73.8993,3,7,18,-11,0.000947742
590,40.8122,-73.9378,3,10,14,-4,0.000268208
592,40.8455,-73.9172,3,11,2,9,0.000703389
607,40.7614,-73.9411,3,1,7,-6,0.000665833
611,40.8803,-73.8861,3,6,2,4,0.00132192
613,40.8339,-73.9211,3,9,25,-16,0.0006885
615,40.8172,-73.9388,3,18,15,3,0.000402778
616,40.8228,-73.9374,3,8,17,-9,0.000504556
619,40.8747,-73.911,3,10,3,7,0.000572786
623,40.8213,-73.9479,3,6,18,-12,0.000554306
630,40.8176,-73.9572,3,13,8,5,0.000525
639,40.8009,-73.9139,3,16,8,8,0.000392417
641,40.8251,-73.9416,3,8,16,-8,0.000371563
645,40.8239,-73.9087,3,23,20,3,0.000223833
647,40.7574,-73.9451,3,10,14,-4,0.000608958
654,40.8178,-73.9052,3,6,20,-14,0.000745524
658,40.825,-73.8917,3,8,8,0,0
660,40.7767,-73.9066,3,3,19,-16,0.000780104
668,40.8296,-73.9215,3,1,5,-4,0.000921542
671,40.8231,-73.9419,3,8,9,-1,8.61667e-05
674,40.8446,-73.8799,3,8,17,-9,0.000582778
675,40.7705,-73.988,3,17,92,-75,0.000779133
676,40.8391,-73.9414,3,0,9,-9,0.00128198
681,40.784,-73.9169,3,18,19,-1,0.000701667
682,40.8601,-73.9285,3,19,17,2,9.875e-05
686,40.8097,-73.9531,3,24,5,19,0.0010436
690,40.7655,-73.9181,3,10,25,-15,0.000932333
694,40.8291,-73.9504,3,3,19,-16,0.000798146
696,40.8619,-73.8948,3,0,4,-4,0.00124283
698,40.8733,-73.9066,3,17,5,12,0.000875764
699,40.8671,-73.9173,3,14,2,12,0.000803222
701,40.7631,-73.9653,3,1,19,-18,0.00121926
702,40.8631,-73.927,3,15,18,-3,0.000437667
711,40.7576,-73.9391,3,5,15,-10,0.000621167
716,40.8164,-73.9543,3,6,12,-6,0.000606667
718,40.8086,-73.9596,3,0,6,-6,0.00224639
720,40.7738,-73.9622,3,3,9,-6,0.00111278
721,40.8007,-73.9349,3,17,5,12,0.0005995
722,40.7969,-73.9643,3,14,28,-14,0.00111036
726,40.8365,-73.9183,3,12,17,-5,0.000831333
727,40.7632,-73.9208,3,5,18,-13,0.0011391
729,40.7647,-73.9622,3,4,27,-23,0.000917826
733,40.84,-73.8806,3,21,11,10,0.000779617
735,40.7923,-73.9525,3,17,1,16,0.000912917
737,40.7709,-73.8899,3,13,16,-3,0.000295389
739,40.7729,-73.9161,3,28,38,-10,0.0004099
741,40.8394,-73.937,3,0,3,-3,0.00292128
744,40.8027,-73.963,3,18,34,-16,0.000955104
745,40.839,-73.9109,3,12,15,-3,0.000195389
748,40.827,-73.9497,3,2,26,-24,0.00122843
749,40.8021,-73.9682,3,19,25,-6,0.00056
750,40.7641,-73.981,3,0,6,-6,0.00239778
753,40.8371,-73.9022,3,22,17,5,0.00131773
759,40.824,-73.9547,3,1,19,-18,0.000991574
761,40.8318,-73.8969,3,4,12,-8,0.000412354
764,40.804,-73.9459,3,12,19,-7,0.000429286
765,40.8501,-73.9108,3,27,16,11,0.000419091
766,40.799,-73.9665,3,13,33,-20,0.000779167
767,40.8253,-73.8877,3,12,11,1,0.0001245
770,40.8842,-73.8979,3,14,8,6,0.000376806
774,40.8823,-73.887,3,1,3,-2,2.35e-05
775,40.8714,-73.9143,3,12,13,-1,4.21667e-05
776,40.7747,-73.9847,3,1,12,-11,0.00163
784,40.8123,-73.9204,3,8,2,6,0.000780778
786,40.846,-73.9196,3,7,19,-12,0.000814361
788,40.7786,-73.9577,3,11,26,-15,0.000587222
790,40.857,-73.8982,3,1,19,-18,0.00079512
791,40.8029,-73.9379,3,11,6,5,0.000487333
794,40.8465,-73.9039,3,1,17,-16,0.00103754
798,40.7806,-73.9856,3,23,34,-11,0.000739697
800,40.814,-73.8855,3,9,9,0,0
807,40.8126,-73.9292,3,18,4,14,0.000934762
809,40.8579,-73.8815,3,3,3,0,0
810,40.8462,-73.8932,3,3,2,1,0.000115
812,40.8843,-73.8878,3,1,17,-16,0.000439219
815,40.8095,-73.9478,3,20,4,16,0.00102604
820,40.8247,-73.9519,3,2,19,-17,0.00122716
822,40.7955,-73.9416,3,17,17,0,0
823,40.8222,-73.9289,3,17,2,15,0.00154321
830,40.819,-73.902,3,3,14,-11,0.000484545
831,40.8431,-73.9002,3,17,10,7,0.000641905
835,40.8679,-73.9197,3,22,4,18,0.000862139
836,40.8321,-73.9424,3,2,23,-21,0.000923484
840,40.8692,-73.9012,3,0,18,-18,0.000932176
842,40.8207,-73.9118,3,13,18,-5,0.0004749
843,40.7654,-73.9399,3,9,24,-15,0.00114857
845,40.8629,-73.9011,3,2,9,-7,0.0011666
849,40.8044,-73.9515,3,19,21,-2,0.000193333
850,40.855,-73.9108,3,4,6,-2,0.000189083
852,40.8531,-73.8895,3,14,19,-5,0.0005467
853,40.7775,-73.9829,3,5,27,-22,0.00038447
855,40.8852,-73.9008,3,23,3,20,0.000920933
860,40.8508,-73.8894,3,15,19,-4,0.000527583
861,40.7639,-73.9477,3,25,30,-5,0.000721667
863,40.8822,-73.8914,3,5,22,-17,0.0014279
867,40.8724,-73.9128,3,10,2,8,0.000911
872,40.8252,-73.9473,3,4,18,-14,0.000939762
873,40.8046,-73.9397,3,26,4,22,0.000835
877,40.765,-73.9582,3,20,32,-12,3.79722e-05
879,40.858,-73.9322,3,14,21,-7,0.000726405
885,40.7682,-73.9323,3,15,16,-1,1.66667e-06
887,40.7814,-73.9183,3,14,23,-9,0.000650926
888,40.8269,-73.9414,3,1,17,-16,0.000996458
891,40.8615,-73.881,3,2,1,1,0.000464333
894,40.8657,-73.9086,3,3,18,-15,0.000884822
896,40.8345,-73.9399,3,0,20,-20,0.00105787
897,40.8206,-73.8883,3,6,15,-9,0.000534611
904,40.8321,-73.9274,3,2,14,-12,0.000695111
908,40.7697,-73.906,3,7,20,-13,0.00098109
916,40.7887,-73.9668,3,9,12,-3,0.000225556
918,40.8452,-73.9405,3,4,19,-15,0.00111919
921,40.7572,-73.9327,3,7,20,-13,0.00060641
926,40.8475,-73.8946,3,9,3,6,0.000602583
927,40.8714,-73.8929,3,3,16,-13,0.000731474
929,40.7823,-73.9599,3,27,4,23,0.000962391
931,40.844,-73.921,3,3,16,-13,0.000592449
932,40.7828,-73.9714,3,5,41,-36,0.00104019
933,40.8465,-73.8962,3,9,2,7,0.000926071
936,40.8695,-73.8915,3,1,15,-14,0.00086881
945,40.7671,-73.917,3,10,22,-12,0.00111458
953,40.8332,-73.8966,3,3,11,-8,0.000670146
956,40.8282,-73.9037,3,3,16,-13,0.000745949
962,40.7781,-73.9084,3,1,13,-12,0.000740444
963,40.8234,-73.9247,3,7,5,2,1.33333e-05
965,40.8327,-73.9052,3,6,11,-5,0.000505333
966,40.8182,-73.9553,3,11,7,4,0.000287792
972,40.8155,-73.9359,3,9,9,0,0
976,40.795,-73.9333,3,10,2,8,0.000991667
978,40.8237,-73.9194,3,10,26,-16,0.00106577
980,40.8131,-73.9092,3,4,18,-14,0.00080131
983,40.8372,-73.9466,3,2,24,-22,0.00083522
986,40.8145,-73.9362,3,12,15,-3,0.000262944
990,40.878,-73.8848,3,11,2,9,0.00111276
994,40.771,-73.9536,3,21,44,-23,0.00084587
995,40.8199,-73.9084,3,5,17,-12,0.000768056
996,40.867,-73.8858,3,20,11,9,0.000329259
1002,40.7975,-73.9489,3,21,19,2,0.000395833
1003,40.7954,-73.9441,3,8,23,-15,0.000804333
1005,40.8069,-73.9118,3,4,13,-9,0.000719389
1007,40.7786,-73.919,3,8,17,-9,0.000857315
1009,40.8561,-73.8863,3,11,19,-8,0.000797333
1011,40.8196,-73.9161,3,15,14,1,1.65e-05
1015,40.834,-73.9089,3,19,17,2,0.00228633
1017,40.8705,-73.8819,3,16,19,-3,0.000727167
1027,40.7925,-73.9642,3,32,24,8,0.00019625
1028,40.8539,-73.8866,3,19,20,-1,0.000530833
1029,40.8005,-73.924,3,13,2,11,0.000764515
1032,40.803,-73.943,3,17,22,-5,0.000471
1033,40.8271,-73.9459,3,4,19,-15,0.00108604
1041,40.8441,-73.9173,3,13,1,12,0.000705528
1042,40.8523,-73.9313,3,7,24,-17,0.000981206
1047,40.7712,-73.9641,3,1,12,-11,0.00122182
1048,40.8512,-73.9147,3,8,19,-11,0.000889939
1049,40.8239,-73.8974,3,11,2,9,0.000849648
1050,40.8119,-73.9042,3,21,9,12,0.000788569
1053,40.8376,-73.9105,3,3,15,-12,0.000540806
1054,40.7727,-73.9061,3,6,18,-12,0.00077475
1055,40.7797,-73.9809,3,23,40,-17,0.000561078
1057,40.82,-73.9591,3,13,1,12,0.000928486
1058,40.8225,-73.9018,3,2,5,-3,0.000630556
1060,40.8393,-73.9224,3,15,12,3,0.000477222
1061,40.7667,-73.9791,3,4,11,-7,0.0014319
1069,40.7682,-73.8963,3,14,17,-3,0.000577167
1070,40.886,-73.9023,3,14,13,1,0.000108167
1071,40.8391,-73.926,3,10,17,-7,0.000637476
1072,40.7762,-73.9153,3,13,19,-6,0.00127783
1076,40.7704,-73.9286,3,9,12,-3,0.000905556
1078,40.8084,-73.9236,3,11,18,-7,0.000917381
1081,40.8685,-73.8885,3,15,22,-7,0.000824524
1086,40.824,-73.9109,3,7,20,-13,0.000888218
1087,40.7982,-73.9606,3,28,45,-17,0.000847647
1088,40.7692,-73.9355,3,15,20,-5,0.000922
1089,40.8123,-73.9462,3,10,19,-9,0.000722222
1094,40.8405,-73.9179,3,24,4,20,0.00117525
1096,40.7975,-73.9345,3,17,14,3,0.000722222
1097,40.7564,-73.9365,3,3,18,-15,0.000952
1099,40.8649,-73.9024,3,1,18,-17,0.000993657
1100,40.8616,-73.9122,3,18,19,-1,0.000108167
1103,40.8563,-73.9073,3,0,3,-3,0.00147378
1104,40.8026,-73.9174,3,1,15,-14,0.000715333
1105,40.832,-73.8927,3,4,17,-13,0.000746
1112,40.8301,-73.8863,3,13,1,12,0.00134869
1113,40.8299,-73.9076,3,8,17,-9,0.000991667
1118,40.8039,-73.9559,3,30,25,5,0.00190667
1119,40.8751,-73.9013,3,13,18,-5,0.000750533
1121,40.8317,-73.9224,3,5,19,-14,0.00108433
1123,40.8711,-73.9115,3,16,4,12,0.000545708
1130,40.8755,-73.8864,3,14,17,-3,0.000617778
1135,40.8257,-73.9156,3,10,9,1,0.000173333
1136,40.8073,-73.9081,3,6,3,3,0.0001405
1138,40.8209,-73.9275,3,23,4,19,0.00089
1143,40.8322,-73.9497,3,5,16,-11,0.000577242
1145,40.8505,-73.9013,3,10,19,-9,0.00122778
1146,40.8392,-73.8886,3,2,16,-14,0.0010096
1147,40.8787,-73.8986,3,5,18,-13,0.000627692
1150,40.8572,-73.8909,3,11,15,-4,0.000511708
1156,40.8677,-73.8929,3,2,19,-17,0.000920961
1158,40.8212,-73.9173,3,2,18,-16,0.000796906
1160,40.85,-73.9128,3,2,18,-16,0.000953302
1162,40.7596,-73.9321,3,9,22,-13,0.000918192
1174,40.8501,-73.8982,3,18,21,-3,0.000292667
1177,40.8117,-73.917,3,11,17,-6,0.000787694
1185,40.8144,-73.9154,3,5,7,-2,0.00014775
1186,40.8136,-73.9393,3,16,4,12,0.00108125
1187,40.7849,-73.9505,3,18,25,-7,0.000600952
1188,40.8556,-73.8962,3,19,16,3,0.000422389
1192,40.7841,-73.9836,3,9,74,-65,0.000471564
1194,40.866,-73.9043,3,4,20,-16,0.000939396
1196,40.774,-73.9309,3,13,31,-18,0.00123296
1199,40.8654,-73.9279,3,16,9,7,0.00031769
1201,40.8013,-73.9711,3,28,54,-26,0.000844103
1202,40.7763,-73.9643,3,1,5,-4,0.00172125
1204,40.7877,-73.9473,3,18,11,7,0.000555714
1212,40.8699,-73.9208,3,5,16,-11,0.000489591
1213,40.8572,-73.9272,3,6,21,-15,0.000796511
1216,40.8203,-73.9039,3,3,14,-11,0.000599197
1221,40.819,-73.9562,3,5,14,-9,0.000903407
1223,40.8078,-73.9494,3,25,24,1,2.16667e-05
1226,40.8264,-73.9379,3,14,26,-12,0.000916667
1227,40.8109,-73.9634,3,17,4,13,0.000743846
1234,40.7711,-73.9577,3,1,33,-32,0.00116693
1242,40.8351,-73.912,3,8,15,-7,0.000799024
1243,40.7664,-73.9715,3,0,3,-3,0.00360333
1245,40.7995,-73.9556,3,24,28,-4,0.000302917
1247,40.8134,-73.9565,3,22,23,-1,8.51667e-05
1248,40.8766,-73.9094,3,14,18,-4,0.000475
1251,40.786,-73.9151,3,9,9,0,0
1253,40.8068,-73.9607,3,11,3,8,0.00171229
1254,40.7692,-73.967,3,1,16,-15,0.000705333
1256,40.8323,-73.941,3,0,18,-18,0.000802491
1258,40.8605,-73.9057,3,1,14,-13,0.000953154
1264,40.8586,-73.8882,3,13,1,12,0.000925306
1266,40.8693,-73.9152,3,7,3,4,0.000764667
1268,40.784,-73.9472,3,26,13,13,0.000668974
1275,40.8614,-73.9256,3,26,22,4,0.000177667
1277,40.8509,-73.8879,3,4,0,4,0.00033225
1279,40.7677,-73.911,3,12,14,-2,0.00031
1280,40.874,-73.8994,3,4,17,-13,0.00092809
1284,40.8532,-73.9055,3,14,9,5,0.0005457
1297,40.8103,-73.9574,3,4,31,-27,0.000723086
1300,40.8355,-73.9015,3,9,12,-3,0.000128167
1303,40.8559,-73.9271,3,6,7,-1,3.45e-05
1310,40.8185,-73.9476,3,9,6,3,0.000121333
1311,40.837,-73.8904,3,2,2,0,0
1316,40.8305,-73.9399,3,6,22,-16,0.00104168
1325,40.8461,-73.9376,3,0,19,-19,0.000934763
1326,40.8595,-73.9133,3,6,13,-7,0.00045269
1327,40.7645,-73.8717,3,16,20,-4,0.00743663
1328,40.8557,-73.9055,3,17,9,8,0.000511958
1331,40.8807,-73.9008,3,20,10,10,0.0003756
1336,40.88,-73.9054,3,20,9,11,0.000562273
1342,40.8642,-73.8925,3,14,17,-3,0.000155667
1344,40.7628,-73.9343,3,8,18,-10,0.000640517
1345,40.779,-73.9737,3,5,35,-30,0.000631556
1352,40.8407,-73.9151,3,6,16,-10,0.000782483
1355,40.8271,-73.9227,3,0,5,-5,0.00213907
1358,40.8013,-73.9398,3,15,23,-8,0.000631292
1360,40.8206,-73.9176,3,1,14,-13,0.000920744
1361,40.8108,-73.9431,3,16,19,-3,0.000380556
1363,40.8393,-73.9454,3,1,16,-15,0.000872456
1366,40.767,-73.9817,3,2,20,-18,0.00313102
1368,40.773,-73.9112,3,21,23,-2,0.000253417
1369,40.8301,-73.8921,3,15,18,-3,0.000536944
1371,40.8057,-73.9363,3,11,3,8,0.000580229
1373,40.8675,-73.9264,3,10,19,-9,0.000820722
1375,40.8473,-73.9333,3,6,17,-11,0.000666697
1398,40.8518,-73.9164,3,3,14,-11,0.000698939
1400,40.7716,-73.9826,3,1,6,-5,0.002914
1401,40.8362,-73.9398,3,4,22,-18,0.00100355
1408,40.8299,-73.8988,3,6,13,-7,0.0010539
1414,40.8102,-73.9372,3,8,16,-8,0.00100771
1419,40.8478,-73.9019,3,14,18,-4,0.000699167
1420,40.7905,-73.9503,3,16,22,-6,0.000286389
1422,40.8516,-73.8847,3,18,19,-1,0.000195667
1424,40.7616,-73.9726,3,1,3,-2,0.0014825
1425,40.8292,-73.937,3,21,27,-6,0.000744972
1426,40.7932,-73.924,3,3,1,2,0.000588333
1433,40.8766,-73.8837,3,18,14,4,0.000405458
1434,40.8147,-73.9184,3,5,2,3,0.000841278
1435,40.8132,-73.9306,3,10,2,8,0.00106844
1436,40.8111,-73.9149,3,7,20,-13,0.000663526
1438,40.7931,-73.977,3,10,56,-46,0.000786594
1441,40.8317,-73.9021,3,1,16,-15,0.000846333
1442,40.8372,-73.9083,3,1,20,-19,0.00108717
1443,40.8178,-73.9296,3,9,10,-1,2.16667e-05
1450,40.84,-73.9055,3,15,5,10,0.000522317
1451,40.7895,-73.9524,3,9,2,7,0.00129167
1457,40.8525,-73.9344,3,3,18,-15,0.000863378
1458,40.813,-73.9419,3,11,16,-5,0.000477667
1461,40.8056,-73.9341,3,8,5,3,0.000359333
1462,40.8162,-73.9482,3,9,18,-9,0.000661481
1463,40.7934,-73.9495,3,14,16,-2,4.41667e-05
1464,40.8085,-73.9288,3,10,12,-2,0.000163917
1465,40.8273,-73.8964,3,15,15,0,0
1467,40.7688,-73.9614,3,2,40,-38,0.000787456
1470,40.8739,-73.8953,3,5,1,4,0.000713583
1475,40.764,-73.9646,3,4,53,-49,0.00104949
1476,40.8645,-73.8952,3,2,15,-13,0.000630551
1478,40.8328,-73.9294,3,2,12,-10,0.0003802
1487,40.822,-73.8968,3,21,8,13,0.000539321
1491,40.8421,-73.9422,3,3,3,0,0
1494,40.8309,-73.9112,3,26,25,1,1.88333e-05
1497,40.8467,-73.8899,3,2,13,-11,0.000394697
1500,40.8473,-73.8998,3,23,18,5,0.000912267
1502,40.8253,-73.9362,3,7,4,3,0.000191333
1507,40.8863,-73.8997,3,32,4,28,0.00067572
1508,40.7881,-73.9521,3,2,4,-2,0.000516667
1510,40.8197,-73.9013,3,1,6,-5,0.0008283
1519,40.8716,-73.8971,3,3,2,1,0.000418333
1526,40.8594,-73.8985,3,1,4,-3,0.00147478
1528,40.8183,-73.9604,3,21,9,12,0.000608194
1529,40.778,-73.9541,3,2,12,-10,0.00149417
1530,40.8114,-73.9519,3,19,10,9,0.000627222
1531,40.8811,-73.8965,3,4,18,-14,0.00102
1534,40.8314,-73.9262,3,18,13,5,0.000872233
1537,40.8121,-73.9613,3,2,29,-27,0.00113111
1539,40.817,-73.9423,3,14,18,-4,0.000621667
1544,40.7862,-73.9756,3,27,56,-29,0.000531782
1545,40.8387,-73.927,3,16,15,1,9.78333e-05
1546,40.8151,-73.8999,3,14,14,0,0
1548,40.827,-73.9075,3,3,2,1,0.000454667
1549,40.8517,-73.909,3,14,8,6,0.000333611
1550,40.8483,-73.9413,3,1,23,-22,0.000777447
1557,40.82,-73.9214,3,8,11,-3,0.000365667
1559,40.8192,-73.9411,3,13,18,-5,0.000603667
1563,40.7991,-73.9389,3,23,24,-1,0.000243333
1565,40.7639,-73.9365,3,7,13,-6,0.00105044
1566,40.7659,-73.9763,3,1,5,-4,0.00170917
1574,40.8159,-73.9119,3,4,7,-3,0.000212222
1576,40.7767,-73.9276,3,13,28,-15,0.00129744
1579,40.8272,-73.9427,3,2,21,-19,0.00103473
1580,40.7632,-73.9399,3,6,12,-6,0.000486944
1581,40.7829,-73.9787,3,14,43,-29,0.000530747
1588,40.8273,-73.952,3,7,31,-24,0.000661174
1589,40.8744,-73.8919,3,16,3,13,0.000658692
1592,40.8263,-73.8988,3,8,16,-8,0.000863875
1603,40.8172,-73.9147,3,4,3,1,5.91667e-05
1608,40.8295,-73.9443,3,3,14,-11,0.000566061
1611,40.7666,-73.9287,3,4,15,-11,0.00104697
1614,40.8281,-73.9129,3,12,16,-4,0.000689875
1617,40.8632,-73.9208,3,13,11,2,0.000183
1623,40.843,-73.9117,3,0,2,-2,0.002922
1624,40.8755,-73.9021,3,12,12,0,0
1630,40.8731,-73.8897,3,15,5,10,0.000405167
1632,40.7678,-73.9659,3,2,13,-11,0.000757727
1648,40.8164,-73.9195,3,7,3,4,0.000534167
1658,40.8583,-73.9101,3,0,3,-3,0.000704278
1659,40.7752,-73.9892,3,21,36,-15,0.000567333
1661,40.8248,-73.9164,3,11,17,-6,0.000830333
1662,40.7714,-73.9077,3,5,17,-12,0.000899708
1664,40.7923,-73.9383,3,12,22,-10,0.00112233
1665,40.8349,-73.9037,3,10,18,-8,0.000982917
1666,40.8496,-73.9192,3,1,15,-14,0.000573548
1669,40.8783,-73.9051,3,15,4,11,0.000472652
1676,40.7666,-73.9535,3,11,12,-1,0.0001
1678,40.8333,-73.9393,3,2,20,-18,0.00113773
1679,40.8235,-73.9439,3,6,19,-13,0.000489987
1689,40.8511,-73.9288,3,7,21,-14,0.00480029
1690,40.8798,-73.9016,3,15,12,3,0.000145333
1692,40.8488,-73.9032,3,4,14,-10,0.0004775
1695,40.8144,-73.9532,3,5,13,-8,0.00049
1699,40.8478,-73.883,3,13,22,-9,0.000763574
1706,40.7633,-73.9088,3,2,11,-9,0.000838148
1719,40.7658,-73.9068,3,3,19,-16,0.000686833
1722,40.7988,-73.9523,3,32,22,10,0.0009555
1726,40.8187,-73.8902,3,8,27,-19,0.000686307
1727,40.7762,-73.9105,3,2,5,-3,0.00181222
1733,40.8405,-73.9192,3,15,1,14,0.000897048
1736,40.7903,-73.9476,3,14,30,-16,0.0008825
1738,40.7956,-73.9619,3,25,33,-8,0.000867292
1739,40.8166,-73.928,3,12,2,10,0.000874333
1740,40.8819,-73.9029,3,27,5,22,0.000591167
1741,40.8239,-73.894,3,6,14,-8,0.000422708
1742,40.8198,-73.9365,3,8,9,-1,8.33333e-06
1743,40.8012,-73.9501,3,20,24,-4,0.000390833
1744,40.8448,-73.912,3,7,20,-13,0.000645769
1746,40.8585,-73.8964,3,4,11,-7,0.000898714
1748,40.8161,-73.8916,3,17,2,15,0.000775444
1751,40.8687,-73.8966,3,13,8,5,0.000156067
1752,40.8219,-73.9075,3,8,12,-4,0.00156962
1756,40.7692,-73.901,3,8,13,-5,0.000635767
1766,40.7752,-73.9445,3,18,20,-2,0.0003575
1768,40.7749,-73.9827,3,2,8,-6,0.00226528
1769,40.8546,-73.8951,3,20,18,2,0.000104083
1770,40.8705,-73.9029,3,7,19,-12,0.000862889
1772,40.8218,-73.9535,3,2,18,-16,0.000966917
1777,40.806,-73.9649,3,3,7,-4,0.00134875
1779,40.8849,-73.8908,3,2,22,-20,0.00101904
1780,40.792,-73.946,3,25,24,1,0.000676667
1781,40.8362,-73.9073,3,6,19,-13,0.000670628
1784,40.8005,-73.942,3,14,24,-10,0.00106942
1785,40.7712,-73.9039,3,11,18,-7,0.000274048
